ESTADO;MUNICIPIO;POP;PIB PER CAPITA;SOL;CASAS;SOLAR_RESIDENCIAL;INDICE DE BUROCRACIA;ICMS;REAIS_POR_KWH;PRECO(REAIS/M2);INADIMPLENCIA;POP_SCORE;PIB_PER_CAPITA_SCORE;SOL_SCORE;CASAS_SCORE;SOLAR_RESIDENCIAL_SCORE;INDICE_DE_BUROCRACIA_SCORE;ICMS_SCORE;REAIS_POR_KWH_SCORE;PRECO(REAIS/M2)_SCORE;INADIMPLENCIA_SCORE;GD_SCORE;COD_MUN_x;COD_MUN_y
AL;Campo Alegre;57997;8940.84;0.5687377690802349;10919.0;0.002014836523491162;53.8;0.22;0.75049;1434.4;0.3645;0.00461663778948677;0.00968284926797669;0.5687377690802349;0.002988209164568905;0.996079392177936;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.36256178009398177;2701407;2701407
AL;Campo Grande;9576;9793.23;0.5814579256360078;2366.0;0.00507185122569738;53.8;0.22;0.75049;1434.4;0.3645;0.000710332641394314;0.011534258510153241;0.5814579256360078;0.0005951236791234139;0.990130842201848;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.36939733240413636;2701506;2701506
AL;Canapi;17715;7150.99;0.6952054794520548;4465.0;0.00022396416573348266;53.8;0.22;0.75049;1434.4;0.3645;0.001366936544666128;0.005795256931006871;0.6952054794520548;0.0011824131020101302;0.9995641950849118;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.43437752302273946;2701605;2701605
AL;Capela;16907;11234.51;0.5237279843444227;4150.0;0.007228915662650603;53.8;0.22;0.75049;1434.4;0.3645;0.0013017521296466382;0.014664749380018237;0.5237279843444227;0.0010942777193472834;0.9859334774997426;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3351621716572401;2701704;2701704
AL;Carneiros;9568;7356.98;0.6479941291585127;2042.0;0.002448579823702253;53.8;0.22;0.75049;1434.4;0.3645;0.0007096872511465963;0.006242671600108982;0.6479941291585127;0.0005044701426701999;0.9952353845595765;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4074704953140365;2701803;2701803
AL;Chã Preta;7311;15661.8;0.5117416829745597;1865.0;0.0010723860589812334;53.8;0.22;0.75049;1434.4;0.3645;0.0005276065275092349;0.02428091759385912;0.5117416829745597;0.00045494645145964784;0.9979132772698457;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3320767676313825;2701902;2701902
AL;Coité do Nóia;10594;12296.76;0.612279843444227;2983.0;0.004358028830036876;53.8;0.22;0.75049;1434.4;0.3645;0.0007924585504163937;0.016971979013756366;0.612279843444227;0.0007677571111963553;0.9915198470344296;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3883523551055651;2702009;2702009
AL;Colônia Leopoldina;21935;12213.3;0.4112035225048924;5268.0;0.0011389521640091116;53.8;0.22;0.75049;1434.4;0.3645;0.0017073799003372245;0.016790702115444492;0.4112035225048924;0.0014070883790839907;0.9977837483532244;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.2690571502976511;2702108;2702108
AL;Coqueiro Seco;5882;12900.57;0.6345401174168297;1518.0;0.0006587615283267457;53.8;0.22;0.75049;1434.4;0.3645;0.00041232369451065746;0.018283467199350548;0.6345401174168297;0.0003578576330977181;0.9987181363992957;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.40246795222093545;2702207;2702207
AL;Coruripe;57647;24676.96;0.6775929549902152;13416.0;0.007602862254025045;53.8;0.22;0.75049;1434.4;0.3645;0.0045884019661491205;0.043862037203076;0.6775929549902152;0.0036868569439629643;0.9852058264401734;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4281919157816782;2702306;2702306
AL;Craíbas;24396;10322.9;0.6386986301369864;5863.0;0.005457956677468873;53.8;0.22;0.75049;1434.4;0.3645;0.0019059180752913876;0.012684713036020104;0.6386986301369864;0.0015735663241138128;0.9893795315934153;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4022403231461212;2702355;2702355
AL;Delmiro Gouveia;52501;11038.64;0.6506849315068494;13185.0;0.007736063708759955;53.8;0.22;0.75049;1434.4;0.3645;0.004173254689304698;0.01423931556654656;0.6506849315068494;0.0036222243300102095;0.9849466338658603;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4083852444443874;2702405;2702405
AL;Dois Riachos;11059;6862.0;0.6475048923679061;2946.0;0.003054989816700611;53.8;0.22;0.75049;1434.4;0.3645;0.0008299718585649861;0.005167564493394274;0.6475048923679061;0.0007574047011692907;0.9940553901857364;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4068083474645854;2702504;2702504
AL;Estrela de Alagoas;18304;6459.43;0.6665851272015656;4995.0;0.0018018018018018018;53.8;0.22;0.75049;1434.4;0.3645;0.001414453401654345;0.004293173875692266;0.6665851272015656;0.0013307043807761901;0.9964939298272631;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4177453777861153;2702553;2702553
AL;Feira Grande;22192;14876.1;0.574119373776908;5685.0;0.00474934036939314;53.8;0.22;0.75049;1434.4;0.3645;0.0017281130620451562;0.02257436045267009;0.574119373776908;0.0015237628380376643;0.9907584060618362;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.36714701604311534;2702603;2702603
AL;Feliz Deserto;4803;21757.47;0.6668297455968689;1202.0;0.0024958402662229617;53.8;0.22;0.75049;1434.4;0.3645;0.00032527668484973014;0.037520842716465386;0.6668297455968689;0.00026944245556927485;0.9951434219321075;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.423102185073516;2702702;2702702
AL;Flexeiras;12823;16786.38;0.49853228962818;3183.0;0.0034558592522777255;53.8;0.22;0.75049;1434.4;0.3645;0.000972280408186743;0.026723529315684703;0.49853228962818;0.0008237160843156231;0.9932753507996989;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3237397352915513;2702801;2702801
AL;Girau do Ponciano;41549;9301.79;0.5858610567514677;8981.0;0.0012248079278476785;53.8;0.22;0.75049;1434.4;0.3645;0.003289715440179141;0.010466840358866573;0.5858610567514677;0.002445966715043199;0.9976166842885472;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.37296648137552096;2702900;2702900
AL;Ibateguara;15637;9058.44;0.49681996086105673;4142.0;0.0012071463061323032;53.8;0.22;0.75049;1434.4;0.3645;0.0011992964278214504;0.00993827897372167;0.49681996086105673;0.0010920393604225125;0.9976510514897768;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3203336235898779;2703007;2703007
AL;Igaci;25596;8585.4;0.62573385518591;7096.0;0.0033821871476888386;53.8;0.22;0.75049;1434.4;0.3645;0.0020027266124490453;0.008910826014490334;0.62573385518591;0.0019185533933940991;0.9934187070601953;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3949110112825222;2703106;2703106
AL;Igreja Nova;24670;15788.47;0.600293542074364;6272.0;0.002551020408163265;53.8;0.22;0.75049;1434.4;0.3645;0.0019280226912757195;0.02455604753286181;0.600293542074364;0.0016880024241427156;0.9950360486074772;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3833334935257407;2703205;2703205
AL;Inhapi;18398;7239.26;0.6834637964774951;4409.0;0.0020412792016330232;53.8;0.22;0.75049;1434.4;0.3645;0.0014220367370650282;0.005986981251807121;0.6834637964774951;0.0011667445895367353;0.9960279381916942;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.42735105245823746;2703304;2703304
AL;Jacaré dos Homens;5185;10196.13;0.6176614481409002;1383.0;0.0014461315979754157;53.8;0.22;0.75049;1434.4;0.3645;0.00035609406917825123;0.012409365894886677;0.6176614481409002;0.00032008532624221224;0.9971860174318598;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3916415385984098;2703403;2703403
AL;Jacuípe;6992;23332.83;0.5308219178082192;1688.0;0.0;53.8;0.22;0.75049;1434.4;0.3645;0.0005018715913814908;0.040942558203220576;0.5308219178082192;0.0004054227602490958;1.0;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3468505821581415;2703502;2703502
AL;Japaratinga;8444;20658.0;0.6910469667318982;1993.0;0.009533366783743101;53.8;0.22;0.75049;1434.4;0.3645;0.0006190099213422568;0.035132770449667484;0.6910469667318982;0.0004907601942559793;0.9814493176259359;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4339098462376473;2703601;2703601
AL;Jaramataia;5751;9257.59;0.5856164383561644;1392.0;0.0;53.8;0.22;0.75049;1434.4;0.3645;0.0004017554292042798;0.010370837017081469;0.5856164383561644;0.0003226034800325793;1.0;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3733578270453553;2703700;2703700
AL;Jequiá da Praia;11495;21929.42;0.6685420743639922;2923.0;0.005815942524803284;53.8;0.22;0.75049;1434.4;0.3645;0.0008651456270656017;0.03789432178026512;0.6685420743639922;0.0007509694192605749;0.9886829380500266;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.42303861770864687;2703759;2703759
AL;Joaquim Gomes;24167;14316.45;0.41487279843444225;5515.0;0.00018132366273798732;53.8;0.22;0.75049;1434.4;0.3645;0.0018874437794504679;0.02135878872800872;0.41487279843444225;0.0014761977108862865;0.9996471679155269;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.2726810874970612;2703809;2703809
AL;Jundiá;4119;11515.73;0.5136986301369864;1124.0;0.0035587188612099642;53.8;0.22;0.75049;1434.4;0.3645;0.0002700958186698652;0.015275565212072684;0.5136986301369864;0.00024761845605276035;0.9930751994808934;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.33065269865724783;2703908;2703908
AL;Junqueiro;24716;13374.67;0.5702054794520548;6358.0;0.007706826045926392;53.8;0.22;0.75049;1434.4;0.3645;0.0019317336852000965;0.019313222501167678;0.5702054794520548;0.0017120647825840008;0.9850035265260177;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.36325542651530246;2704005;2704005
AL;Lagoa da Canoa;17692;11749.95;0.5976027397260274;4788.0;0.0029239766081871343;53.8;0.22;0.75049;1434.4;0.3645;0.0013650810477039395;0.015784296042681435;0.5976027397260274;0.0012727868435977478;0.9943103247196815;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.38017597540829934;2704104;2704104
AL;Limoeiro de Anadia;28904;17834.29;0.5914872798434442;6783.0;0.002506265664160401;53.8;0.22;0.75049;1434.4;0.3645;0.0022695954798803222;0.02899961216387536;0.5914872798434442;0.0018309776004624449;0.9951231354740125;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.37904906680425454;2704203;2704203
AL;Maceió;1031597;22976.51;0.6966731898238747;274059.0;0.01028245742705038;53.8;0.22;0.75049;1434.4;0.3645;0.08316063093673312;0.04016862357098373;0.6966731898238747;0.07661343009758965;0.9799916854054832;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4314400732647081;2704302;2704302
AL;Major Isidoro;19923;9849.17;0.6225538160469667;5124.0;0.002537080405932865;53.8;0.22;0.75049;1434.4;0.3645;0.0015450642530362184;0.011655761382086696;0.6225538160469667;0.001366797918438118;0.9950631740249227;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.39387411203143646;2704401;2704401
AL;Maragogi;33351;21234.52;0.5976027397260274;7356.0;0.011147362697118;53.8;0.22;0.75049;1434.4;0.3645;0.0026283517838304087;0.03638498417378394;0.5976027397260274;0.0019913000584491475;0.9783086930993401;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.38091663079762894;2704500;2704500
AL;Maravilha;8850;7674.87;0.6741682974559687;2676.0;0.0003736920777279522;53.8;0.22;0.75049;1434.4;0.3645;0.0006517634764139311;0.0069331354535041466;0.6741682974559687;0.0006818600874582791;0.9992728441906319;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.42290391125003607;2704609;2704609
AL;Marechal Deodoro;52848;46413.15;0.663894324853229;12163.0;0.05187864835977966;53.8;0.22;0.75049;1434.4;0.3645;0.004201248491299454;0.0910735050237984;0.663894324853229;0.003336273977370751;0.8990509492030498;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4143294357385676;2704708;2704708
AL;Maribondo;13123;11725.97;0.5562622309197651;3821.0;0.008898194190002618;53.8;0.22;0.75049;1434.4;0.3645;0.0009964825424761575;0.015732210971731053;0.5562622309197651;0.0010022252085660876;0.9826852802513625;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3540587749221182;2704807;2704807
AL;Mar Vermelho;3474;11309.98;0.5418297455968689;1038.0;0.0019267822736030828;53.8;0.22;0.75049;1434.4;0.3645;0.00021806122994762417;0.014828671828084337;0.5418297455968689;0.00022355609761147516;0.996250734208345;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3478901091758395;2704906;2704906
AL;Mata Grande;25200;9830.13;0.7382583170254403;6260.0;0.0004792332268370607;53.8;0.22;0.75049;1434.4;0.3645;0.0019707797951870184;0.01161440609639465;0.7382583170254403;0.0016846448857555595;0.9990674749460692;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4586428392923011;2705002;2705002
AL;Matriz de Camaragibe;24627;12457.33;0.5533268101761253;5900.0;0.002711864406779661;53.8;0.22;0.75049;1434.4;0.3645;0.0019245537186942368;0.0173207404750784;0.5533268101761253;0.0015839187341408773;0.9947230672654402;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3547681959792639;2705101;2705101
AL;Messias;18201;9940.22;0.5591976516634051;3877.0;0.002321382512251741;53.8;0.22;0.75049;1434.4;0.3645;0.0014061440022149793;0.011853523922121391;0.5591976516634051;0.0010178937210394826;0.995482893857926;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3573865381267269;2705200;2705200
AL;Minador do Negrão;5315;10978.56;0.6443248532289628;1469.0;0.0006807351940095302;53.8;0.22;0.75049;1434.4;0.3645;0.00036658166070366413;0.014108820526400657;0.6443248532289628;0.00034414768468349745;0.9986753785256167;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4072894217274238;2705309;2705309
AL;Monteirópolis;7171;8100.9;0.6176614481409002;1696.0;0.0005896226415094339;53.8;0.22;0.75049;1434.4;0.3645;0.0005163121981741749;0.007858481691076709;0.6176614481409002;0.0004076611191738665;0.9988526716121057;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.39114348398556964;2705408;2705408
AL;Murici;28428;14341.13;0.535958904109589;6114.0;0.009322865554465163;53.8;0.22;0.75049;1434.4;0.3645;0.0022311947601411177;0.021412394213874242;0.535958904109589;0.0016437948353784939;0.981858925431055;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3429107714590397;2705507;2705507
AL;Novo Lino;12837;12511.38;0.47162426614481406;3226.0;0.0015499070055796653;53.8;0.22;0.75049;1434.4;0.3645;0.000973409841120249;0.01743813822674095;0.47162426614481406;0.0008357472635362658;0.9969840840888579;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3063824763428331;2705606;2705606
AL;Olho d'Água das Flores;21690;10049.99;0.6411448140900196;5477.0;0.0;53.8;0.22;0.75049;1434.4;0.3645;0.0016876148240008693;0.01209194670102978;0.6411448140900196;0.0014655655059936257;1.0;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.40530121969250665;2705705;2705705
AL;Olho d'Água do Casado;9507;8053.01;0.6629158512720157;2122.0;0.0;53.8;0.22;0.75049;1434.4;0.3645;0.0007047661505077486;0.007754463590667467;0.6629158512720157;0.0005268537319179071;1.0;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4168800053045252;2705804;2705804
AL;Olho d'Água Grande;5133;9854.21;0.6237769080234834;1299.0;0.0;53.8;0.22;0.75049;1434.4;0.3645;0.00035189903256808606;0.011666708369475766;0.6237769080234834;0.00029658255753211974;1.0;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3954766407969379;2705903;2705903
AL;Olivença;11681;7290.69;0.6274461839530333;2898.0;0.002070393374741201;53.8;0.22;0.75049;1434.4;0.3645;0.0008801509503250387;0.006098688307644401;0.6274461839530333;0.0007439745476206665;0.9959712858263582;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3959134669362009;2706000;2706000
AL;Ouro Branco;11573;7271.41;0.6741682974559687;2951.0;0.0020332090816672314;53.8;0.22;0.75049;1434.4;0.3645;0.0008714381819808495;0.006056811736838592;0.6741682974559687;0.0007588036754972724;0.996043641587525;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.42223185738492003;2706109;2706109
AL;Palestina;5061;7895.59;0.6044520547945206;1272.0;0.003930817610062893;53.8;0.22;0.75049;1434.4;0.3645;0.0003460905203386266;0.0074125439964636015;0.6044520547945206;0.0002890280961610186;0.9923511440807039;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3823860728888416;2706208;2706208
AL;Palmeira dos Índios;73452;12934.16;0.6338062622309197;20429.0;0.008566253854814234;53.8;0.22;0.75049;1434.4;0.3645;0.0058634510742964375;0.01835642539506461;0.6338062622309197;0.005649058336390092;0.9833311926414868;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.39914798883389097;2706307;2706307
AL;Pão de Açúcar;24307;8865.82;0.6621819960861057;6076.0;0.0018104015799868334;53.8;0.22;0.75049;1434.4;0.3645;0.001898738108785528;0.009519904229498896;0.6621819960861057;0.001633162630485833;0.9964771957859516;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.41610167905518003;2706406;2706406
AL;Pariconha;10546;7276.82;0.6734344422700587;2596.0;0.001926040061633282;53.8;0.22;0.75049;1434.4;0.3645;0.0007885862089300874;0.006068562372111384;0.6734344422700587;0.000659476498210572;0.9962521784555682;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.421865070525258;2706422;2706422
AL;Paripueira;13484;12964.92;0.7145303326810176;2830.0;0.0480565371024735;53.8;0.22;0.75049;1434.4;0.3645;0.0010256057774044194;0.018423236770478857;0.7145303326810176;0.0007249484967601154;0.9064882768062981;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.43236285971062965;2706448;2706448
AL;Passo de Camaragibe;15270;14290.8;0.5795009784735812;3728.0;0.004828326180257511;53.8;0.22;0.75049;1434.4;0.3645;0.0011696891502074001;0.021303076381475054;0.5795009784735812;0.0009762042860656282;0.9906047100253108;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3700475675790011;2706505;2706505
AL;Paulo Jacinto;7556;10264.08;0.5418297455968689;2112.0;0.000946969696969697;53.8;0.22;0.75049;1434.4;0.3645;0.00054737160384559;0.012556954742721468;0.5418297455968689;0.0005240557832619436;0.9981573210739877;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.34781023176030407;2706604;2706604
AL;Penedo;64005;12505.56;0.6357632093933464;16362.0;0.007639652854174306;53.8;0.22;0.75049;1434.4;0.3645;0.005101325865522777;0.017425497062732144;0.6357632093933464;0.00451113261800978;0.985134236753843;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4004628527951151;2706703;2706703
AL;Piaçabuçu;17868;17458.15;0.6700097847358122;4649.0;0.003871800387180039;53.8;0.22;0.75049;1434.4;0.3645;0.0013792796331537293;0.02818262806932675;0.6700097847358122;0.0012338953572798568;0.992465983861983;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.42286545511869533;2706802;2706802
AL;Pilar;35310;15458.25;0.610078277886497;8821.0;0.0058950232399954654;53.8;0.22;0.75049;1434.4;0.3645;0.002786391720740285;0.023838802656746958;0.610078277886497;0.0024011995365477846;0.988529057342117;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.38764893396129985;2706901;2706901
AL;Pindoba;2903;13077.82;0.5044031311154599;754.0;0.002652519893899204;53.8;0.22;0.75049;1434.4;0.3645;0.00017199650101677199;0.018668457976079265;0.5044031311154599;0.00014409435578211478;0.9948385439101618;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3260563152891682;2707008;2707008
AL;Piranhas;25324;10703.45;0.6619373776908023;5750.0;0.01652173913043478;53.8;0.22;0.75049;1434.4;0.3645;0.001980783344026643;0.013511275744534153;0.6619373776908023;0.0015419495043014263;0.9678508608943392;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4119317113192158;2707107;2707107
AL;Poço das Trincheiras;14447;6432.78;0.666095890410959;3329.0;0.0045058576148993695;53.8;0.22;0.75049;1434.4;0.3645;0.0011032946284734398;0.004235289507851248;0.666095890410959;0.0008645661346926887;0.9912321915926601;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.416633785911492;2707206;2707206
AL;Porto Calvo;27331;12963.63;0.6027397260273972;6466.0;0.001546551190844417;53.8;0.22;0.75049;1434.4;0.3645;0.0021426956224228255;0.018420434862992368;0.6027397260273972;0.0017422826280684054;0.9969906140645391;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3840085336189533;2707305;2707305
AL;Porto de Pedras;7618;27492.88;0.6350293542074364;2227.0;0.01122586439155815;53.8;0.22;0.75049;1434.4;0.3645;0.0005523733782654024;0.04997827544288383;0.6350293542074364;0.0005562321928055227;0.978155939089931;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4045820840114002;2707404;2707404
AL;Porto Real do Colégio;20158;10088.72;0.6888454011741683;5092.0;0.007855459544383346;53.8;0.22;0.75049;1434.4;0.3645;0.0015640225915629262;0.012176069086263648;0.6888454011741683;0.0013578444827390351;0.9847143052170546;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4295059159553501;2707503;2707503
AL;Quebrangulo;11202;12314.86;0.5680039138943248;3011.0;0.0006642311524410495;53.8;0.22;0.75049;1434.4;0.3645;0.0008415082092429403;0.017011292599419497;0.5680039138943248;0.0007755913674330528;0.9987074932275861;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3640528892477205;2707602;2707602
AL;Rio Largo;75662;15545.65;0.574119373776908;18444.0;0.006397744523964433;53.8;0.22;0.75049;1434.4;0.3645;0.006041740130228458;0.024028637319009807;0.574119373776908;0.005093665528181359;0.9875508276072145;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.36664052610688697;2707701;2707701
AL;Roteiro;6634;20744.84;0.6384540117416829;1652.0;0.0012106537530266344;53.8;0.22;0.75049;1434.4;0.3645;0.000472990377796123;0.03532138877999822;0.6384540117416829;0.00039535014508762755;0.9976442264577857;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.40731337794150707;2707800;2707800
AL;Santa Luzia do Norte;7344;23932.78;0.6345401174168297;1874.0;0.006937033084311633;53.8;0.22;0.75049;1434.4;0.3645;0.0005302687622810705;0.04224566238656836;0.6345401174168297;0.0004574646052500149;0.9865014427447726;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.40441217705422955;2707909;2707909
AL;Santana do Ipanema;47910;11834.31;0.663160469667319;11974.0;0.007098713880073493;53.8;0.22;0.75049;1434.4;0.3645;0.003802881360895692;0.015967527760169922;0.663160469667319;0.0032833927477730427;0.9861868331051562;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.41589723930362676;2708006;2708006
AL;Santana do Mundaú;10637;90473.0;0.47504892367906065;2809.0;0.00177999288002848;53.8;0.22;0.75049;1434.4;0.3645;0.0007959275229978764;0.18677243802267518;0.47504892367906065;0.0007190728045825922;0.9965363671308847;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3401463117623116;2708105;2708105
AL;São Brás;6977;13112.57;0.661692759295499;1823.0;0.0016456390565002743;53.8;0.22;0.75049;1434.4;0.3645;0.0005006614846670202;0.01874393571650986;0.661692759295499;0.00044319506710460157;0.996797802063847;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.41747164253803687;2708204;2708204
AL;São José da Laje;24064;15241.67;0.45596868884540115;5913.0;0.003889734483341789;53.8;0.22;0.75049;1434.4;0.3645;0.0018791343800111024;0.023368386281999953;0.45596868884540115;0.0015875560673936297;0.9924310864611895;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.29706448617235;2708303;2708303
AL;São José da Tapera;32462;8498.44;0.6355185909980431;7124.0;0.0026670409882088714;53.8;0.22;0.75049;1434.4;0.3645;0.0025566327925527774;0.008721947041602722;0.6355185909980431;0.0019263876496307967;0.9948102877636846;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4006523130389029;2708402;2708402
AL;São Luís do Quitunde;34825;18080.59;0.6076320939334638;7728.0;0.002329192546583851;53.8;0.22;0.75049;1434.4;0.3645;0.0027472649369723987;0.02953458101187696;0.6076320939334638;0.002095383748450986;0.9954676965546532;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.38841845234494166;2708501;2708501
AL;São Miguel dos Campos;62328;18340.95;0.613747553816047;14022.0;0.006061902724290401;53.8;0.22;0.75049;1434.4;0.3645;0.00496603593484495;0.030100088479459976;0.613747553816047;0.0038564126325143456;0.9882043317359249;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.3906445536494978;2708600;2708600
AL;São Miguel dos Milagres;8073;20724.13;0.7411937377690803;1954.0;0.01791197543500512;53.8;0.22;0.75049;1434.4;0.3645;0.0005890799486043476;0.03527640621872289;0.7411937377690803;0.0004798481944977221;0.9651456432418561;0.6543209876543215;0.5161290322580644;0.5647527097938215;0.8516495402920494;0.17571059431524536;0.4587994170665224;2708709;2708709
